date,value
2022-06-11,-578.6065000784946
2022-06-12,-587.6159084292982
2022-06-13,-584.0422947635183
2022-06-14,-586.0375403956597
2022-06-15,-599.4201545835026
2022-06-16,-586.4726983783092
2022-06-17,-582.4973368055196
2022-06-18,-592.4664590973374
2022-06-19,-596.2907810028098
2022-06-20,-590.6249293882759
2022-06-21,-598.4271707831706
2022-06-22,-590.4993062317244
2022-06-23,-593.2325419437688
2022-06-24,-597.7911504508137
2022-06-25,-605.8559042366594
2022-06-26,-593.5126220754082
2022-06-27,-603.3789489229621
2022-06-28,-599.6457460671578
2022-06-29,-612.942075015676
2022-06-30,-618.1514074481588
2022-07-01,-601.5477350104887
2022-07-02,-600.6488989063881
2022-07-03,-612.1464602523486
2022-07-04,-613.0181846605914
2022-07-05,-617.3239228059833
2022-07-06,-624.4714847381181
2022-07-07,-619.7194070837971
2022-07-08,-616.1811082412521
2022-07-09,-623.0233413132487
2022-07-10,-628.4306379485603
2022-07-11,-613.524782860901
2022-07-12,-628.4256287139174
2022-07-13,-628.4418425611437
2022-07-14,-622.171354838664
2022-07-15,-626.0785184613374
2022-07-16,-633.8425557322553
2022-07-17,-640.7444403221389
2022-07-18,-639.633543614456
2022-07-19,-639.8332338453914
2022-07-20,-644.8976657056568
2022-07-21,-636.8663775093946
2022-07-22,-646.2125803819362
2022-07-23,-640.8738927944648
2022-07-24,-645.9325809068216
2022-07-25,-645.6612277277346
2022-07-26,-640.6144124225199
2022-07-27,-651.4817594215308
2022-07-28,-645.3125615098506
2022-07-29,-650.5786844666193
2022-07-30,-643.9396672709406
2022-07-31,-650.6403456420772
2022-08-01,-655.9308832655488
2022-08-02,-655.1452793028856
2022-08-03,-655.9067122197941
2022-08-04,-655.0491118420756
2022-08-05,-652.2327853957834
2022-08-06,-655.9915128513982
2022-08-07,-670.2474692129583
2022-08-08,-661.5016610760056
2022-08-09,-658.5377076902819
2022-08-10,-655.0092534860584
2022-08-11,-655.8935842108137
2022-08-12,-659.6094825160935
2022-08-13,-670.107762804784
2022-08-14,-668.560369237025
2022-08-15,-673.2237589818374
2022-08-16,-662.0019524381738
2022-08-17,-671.8833606420949
2022-08-18,-666.7846617400594
2022-08-19,-678.6897263653517
2022-08-20,-683.9103597447066
2022-08-21,-683.9602322157515
2022-08-22,-674.4544284911001
2022-08-23,-687.5586293065977
2022-08-24,-680.027426403208
2022-08-25,-684.9746281672653
2022-08-26,-680.9621062991986
2022-08-27,-688.2353506718765
2022-08-28,-683.7683101302847
2022-08-29,-698.2335632003524
2022-08-30,-675.7113690544168
2022-08-31,-691.1978983856725
2022-09-01,-701.617549613511
2022-09-02,-679.4136813528432
2022-09-03,-683.8801627792294
2022-09-04,-693.2490788174865
2022-09-05,-701.9281939235249
2022-09-06,-694.3580052776292
2022-09-07,-693.215355169825
2022-09-08,-698.1592881094283
2022-09-09,-693.281911491027
2022-09-10,-691.5157566981409
2022-09-11,-702.749050248259
2022-09-12,-704.9251314810813
2022-09-13,-702.0284064766213
2022-09-14,-706.8719182673758
2022-09-15,-715.7988986631681
2022-09-16,-705.8269226641839
2022-09-17,-720.9753834253021
2022-09-18,-713.3260793854294
2022-09-19,-717.5444965863799
2022-09-20,-704.2365235766172
2022-09-21,-724.4489129305788
2022-09-22,-717.5142275801758
2022-09-23,-715.437130216441
2022-09-24,-719.0988134348086
2022-09-25,-729.2506833754378
2022-09-26,-724.814388300348
